customer_id,order_number,order_revenue,follow_up_email,discount_amt_in_follow_up_email
2413,1,2.52,N,0
836,1,2.94,N,0
493,1,2.85,N,0
2300,1,2.83,N,0
268,1,2.53,N,0
176,1,2.12,N,0
2816,1,2.01,N,0
1548,1,2.38,N,0
2146,1,2.93,N,0
3318,1,2.32,N,0
87,1,2.26,N,0
2753,1,2.39,N,0
4399,1,2.52,N,0
3017,1,2.27,N,0
2906,1,2.62,N,0
4698,1,2.48,N,0
1908,1,2.37,N,0
76,1,2.82,N,0
1419,1,2.98,N,0
699,1,2.02,N,0
686,1,2.51,N,0
3319,1,2.87,N,0
208,1,2.05,N,0
2037,1,2.98,N,0
3918,1,2.64,N,0
4014,1,2.89,N,0
3626,1,2.93,N,0
322,1,2.56,N,0
3978,1,2.64,N,0
140,1,2.48,N,0
504,1,2.66,N,0
3831,1,2.99,N,0
62,1,2.32,N,0
4705,1,2.53,N,0
3914,1,2.94,N,0
3107,1,2.52,N,0
2540,1,2.32,N,0
2,1,2.2,N,0
3646,1,2.7,N,0
3327,1,2.68,N,0
2359,1,2.88,N,0
3052,1,2.84,N,0
4883,1,2.15,N,0
1263,1,2.55,N,0
4624,1,2.03,N,0
1667,1,2.14,N,0
2951,1,2.6,N,0
2703,1,2.26,N,0
3858,1,2.83,N,0
1451,1,2.8,N,0
234,1,2.27,N,0
3700,1,2.94,N,0
814,1,2.56,N,0
4517,1,2.57,N,0
1032,1,2.27,N,0
3936,1,2.56,N,0
1825,1,2.3,N,0
4649,1,2.21,N,0
1208,1,2.1,N,0
3510,1,2.77,N,0
3365,1,2.94,N,0
1604,1,2.76,N,0
3949,1,2.23,N,0
1370,1,2.4,N,0
3440,1,2.57,N,0
3581,1,2.12,N,0
35,1,2.78,N,0
3108,1,2.43,N,0
2330,1,2.74,N,0
2852,1,2.33,N,0
1239,1,2.42,N,0
1961,1,2.95,N,0
1833,1,2.02,N,0
4045,1,2.87,N,0
2639,1,2.69,N,0
2242,1,2.25,N,0
3735,1,2.51,N,0
3846,1,2.01,N,0
1887,1,2.23,N,0
1233,1,2.63,N,0
1775,1,2.19,N,0
4586,1,2.66,N,0
3153,1,2.35,N,0
3143,1,2.32,N,0
2396,1,2,N,0
830,1,2.13,N,0
1368,1,2.26,N,0
2925,1,2.74,N,0
2372,1,2.04,N,0
819,1,2.52,N,0
4793,1,2.83,N,0
573,1,2.58,N,0
1394,1,2.84,N,0
3725,1,2.3,N,0
3654,1,2.51,N,0
52,1,2.71,N,0
50,1,2.78,N,0
4037,1,2.48,N,0
825,1,2.66,N,0
2254,1,2.48,N,0
2616,1,2.61,N,0
5042,1,2.65,N,0
5213,1,2.73,N,0
9,1,2.93,N,0
1954,1,2.37,N,0
1576,1,2.71,N,0
4949,1,2.43,N,0
1533,1,2.75,N,0
659,1,2.51,N,0
3175,1,2.11,N,0
2104,1,2.75,N,0
28,1,2.76,N,0
1427,1,2.67,N,0
1759,1,2.35,N,0
3124,1,2.04,N,0
610,1,2.13,N,0
1641,1,2.58,N,0
2161,1,2.02,N,0
783,1,2.72,N,0
2296,1,2.74,N,0
4072,1,2.97,N,0
2970,1,2.98,N,0
4467,1,2.78,N,0
4319,1,2.75,N,0
576,1,2.24,N,0
357,1,2.29,N,0
4409,1,2.41,N,0
608,1,2.32,N,0
3142,1,2.09,N,0
607,1,2.99,N,0
1177,1,2.15,N,0
4137,1,2.4,N,0
5196,1,2.91,N,0
4406,1,2.04,N,0
5082,1,2.9,N,0
960,1,2.52,N,0
1849,1,2.75,N,0
1921,1,2.42,N,0
1146,1,2.79,N,0
2079,1,2.49,N,0
5036,1,2.85,N,0
1765,1,2.29,N,0
3256,1,2.87,N,0
3767,1,2.81,N,0
4951,1,2.41,N,0
875,1,2.01,N,0
459,1,2.92,N,0
1156,1,2.05,N,0
2419,1,2.43,N,0
1162,1,2.25,N,0
2931,1,2.31,N,0
2450,1,2.76,N,0
2857,1,2.47,N,0
4854,1,2.39,N,0
2577,1,2.81,N,0
779,1,2.83,N,0
2578,1,2.86,N,0
3269,1,2.44,N,0
4859,1,2.87,N,0
2594,1,2.94,N,0
5068,1,2.4,N,0
4666,1,2.16,N,0
3837,1,2.21,N,0
4952,1,2.48,N,0
769,1,2.71,N,0
1556,1,2.17,N,0
1731,1,2.99,N,0
4695,1,2.9,N,0
4273,1,2.76,N,0
164,1,2.51,N,0
3366,1,2.7,N,0
3096,1,2.88,N,0
1246,1,2.9,N,0
3594,1,2.21,N,0
5008,1,2.12,N,0
4796,1,2.28,N,0
3136,1,3,N,0
1356,1,2.25,N,0
5179,1,2.19,N,0
3950,1,2.98,N,0
3633,1,2.21,N,0
3295,1,2.2,N,0
2237,1,2.7,N,0
3069,1,2.01,N,0
5155,1,2.05,N,0
3426,1,2.23,N,0
842,1,2.54,N,0
4332,1,2.99,N,0
4198,1,2.03,N,0
3800,1,2.78,N,0
1841,1,2.89,N,0
4022,1,2.65,N,0
56,1,2.36,N,0
502,1,2.52,N,0
4181,1,2.02,N,0
4806,1,2.8,N,0
2617,1,2.04,N,0
4095,1,2.73,N,0
1610,1,2.35,N,0
2007,1,2.13,N,0
80,1,2.77,N,0
3200,1,2.88,N,0
1154,1,2.84,N,0
4428,1,2.44,N,0
5102,1,2.17,N,0
1851,1,2.14,N,0
1608,1,2.65,N,0
677,1,2.13,N,0
2432,1,2.55,N,0
1586,1,2.69,N,0
3304,1,2.71,N,0
2415,1,2.08,N,0
1616,1,2.26,N,0
5030,1,2.88,N,0
5262,1,2.72,N,0
242,1,2.16,N,0
2871,1,2.53,N,0
4168,1,2.7,N,0
1542,1,2.85,N,0
3620,1,2.9,N,0
2126,1,2.58,N,0
2061,1,2.11,N,0
594,1,2.59,N,0
3350,1,2.27,N,0
4569,1,2.86,N,0
2726,1,2.37,N,0
1688,1,2.17,N,0
4805,1,2.74,N,0
521,1,2.08,N,0
5290,1,2.55,N,0
1725,1,2.76,N,0
1091,1,2.86,N,0
2747,1,2.51,N,0
1306,1,2.21,N,0
434,1,2.02,N,0
3484,1,2.97,N,0
2463,1,2.62,N,0
3504,1,2.39,N,0
1976,1,3,N,0
2213,1,2.01,N,0
5147,1,2.35,N,0
39,1,2.59,N,0
2429,1,2.88,N,0
2057,1,2.37,N,0
3297,1,2.43,N,0
2041,1,2.23,N,0
2898,1,2.59,N,0
201,1,2.55,N,0
587,1,2.43,N,0
949,1,2.41,N,0
5167,1,2.26,N,0
1104,1,2.7,N,0
3644,1,2.16,N,0
1462,1,2.98,N,0
3774,1,2.86,N,0
1795,1,2.51,N,0
2793,1,2.44,N,0
1217,1,2.2,N,0
3671,1,3,N,0
3207,1,2.89,N,0
3302,1,2.63,N,0
2955,1,2.4,N,0
4436,1,2.9,N,0
2170,1,2.67,N,0
1970,1,2.85,N,0
4356,1,2.6,N,0
1940,1,2.19,N,0
1510,1,2.16,N,0
4491,1,2.65,N,0
5057,1,2.4,N,0
869,1,2.37,N,0
1756,1,2,N,0
4384,1,2.61,N,0
5050,1,2.91,N,0
2843,1,2.68,N,0
4853,1,2.32,N,0
1499,1,2.76,N,0
1796,1,2.35,N,0
2097,1,2.04,N,0
498,1,2.99,N,0
3826,1,2.15,N,0
4768,1,2.54,N,0
2145,1,2.22,N,0
2900,1,2.03,N,0
2961,1,2.47,N,0
3897,1,2.36,N,0
2987,1,2.4,N,0
2984,1,2.95,N,0
1537,1,2.53,N,0
1487,1,2.48,N,0
3389,1,2.1,N,0
651,1,2.74,N,0
3301,1,2.19,N,0
4550,1,2.02,N,0
2497,1,2.44,N,0
3158,1,2.25,N,0
2414,1,2.18,N,0
196,1,2.95,N,0
3179,1,2.25,N,0
2705,1,2.05,N,0
5257,1,2.22,N,0
3737,1,2.05,N,0
993,1,2.49,N,0
4311,1,2.5,N,0
1473,1,2.74,N,0
4113,1,2.48,N,0
2521,1,2.01,N,0
810,1,2.73,N,0
2808,1,2.39,N,0
4750,1,2.3,N,0
320,1,2.2,N,0
758,1,2.04,N,0
404,1,2.58,N,0
4450,1,2.74,N,0
643,1,2.25,N,0
4801,1,2.1,N,0
2505,1,2.28,N,0
4075,1,2.47,N,0
33,1,2.19,N,0
292,1,2.1,N,0
793,1,2.5,N,0
1857,1,2.68,N,0
3055,1,2.65,N,0
1309,1,2.87,N,0
93,1,2.99,N,0
3016,1,2.15,N,0
380,1,2.14,N,0
2466,1,2.1,N,0
970,1,2.07,N,0
4031,1,2.54,N,0
1535,1,2.85,N,0
1898,1,2.98,N,0
1469,1,2.29,N,0
4869,1,2.5,N,0
1831,1,2.11,N,0
244,1,2.85,N,0
1085,1,2.43,N,0
3797,1,2.97,N,0
4935,1,2.55,N,0
2477,1,2.2,N,0
3771,1,2.18,N,0
3688,1,2.51,N,0
1733,1,2.65,N,0
4930,1,2.95,N,0
5239,1,2.56,N,0
2877,1,2.55,N,0
1269,1,2.39,N,0
1784,1,2.62,N,0
1022,1,2.38,N,0
2546,1,2.24,N,0
4498,1,2.27,N,0
2590,1,2.59,N,0
4530,1,2.76,N,0
1068,1,2.86,N,0
4030,1,2.31,N,0
2247,1,2.67,N,0
1783,1,2,N,0
4680,1,2.32,N,0
153,1,2.95,N,0
4829,1,2.51,N,0
675,1,2.93,N,0
4419,1,2.37,N,0
3561,1,2.25,N,0
4912,1,2.08,N,0
4015,1,2.38,N,0
761,1,2.23,N,0
3245,1,2.58,N,0
2387,1,2.82,N,0
629,1,2.96,N,0
3037,1,2.61,N,0
5083,1,2.25,N,0
4449,1,2.77,N,0
441,1,2.47,N,0
3909,1,2.81,N,0
1773,1,2.48,N,0
2811,1,2.19,N,0
873,1,2.47,N,0
4239,1,2.35,N,0
2375,1,2.85,N,0
1760,1,2.8,N,0
4630,1,2.97,N,0
3447,1,2.65,N,0
851,1,2.65,N,0
2036,1,2.52,N,0
98,1,2.56,N,0
4691,1,2.25,N,0
876,1,2.05,N,0
3571,1,2.48,N,0
4554,1,2.83,N,0
4402,1,2.68,N,0
466,1,2.33,N,0
609,1,2.84,N,0
4660,1,2.57,N,0
2449,1,2.63,N,0
2260,1,2.51,N,0
2902,1,2.23,N,0
452,1,2.24,N,0
4827,1,2.79,N,0
2766,1,2.35,N,0
4042,1,2.38,N,0
4331,1,2.18,N,0
4189,1,2.13,N,0
3900,1,2.29,N,0
3427,1,2.12,N,0
2230,1,2.36,N,0
1923,1,2.07,N,0
3248,1,2.59,N,0
2887,1,2.02,N,0
4131,1,2.32,N,0
2438,1,2.2,N,0
1285,1,2.68,N,0
3467,1,2.45,N,0
3681,1,2.23,N,0
1286,1,2.58,N,0
2033,1,2.72,N,0
3552,1,2.06,N,0
462,1,2.03,N,0
627,1,2.25,N,0
4820,1,2.53,N,0
662,1,2.02,N,0
4061,1,2.73,N,0
4382,1,2.57,N,0
381,1,2.6,N,0
3608,1,2.02,N,0
2356,1,2.79,N,0
277,1,2.21,N,0
4511,1,2.5,N,0
5148,1,2.84,N,0
3094,1,2.26,N,0
4494,1,2.55,N,0
1839,1,2.67,N,0
3677,1,2.87,N,0
303,1,2.41,N,0
4295,1,2.87,N,0
1337,1,2.73,N,0
1996,1,2.52,N,0
1199,1,2.8,N,0
5219,1,2.28,N,0
3214,1,2.33,N,0
638,1,2.79,N,0
371,1,2.99,N,0
339,1,2.77,N,0
3448,1,2.41,N,0
4171,1,2.3,N,0
1054,1,2.09,N,0
1536,1,2.74,N,0
4518,1,2.78,N,0
2677,1,2,N,0
368,1,2.01,N,0
687,1,2.34,N,0
4142,1,2.24,N,0
2373,1,2.93,N,0
1546,1,2.48,N,0
419,1,2.46,N,0
4000,1,2.1,N,0
5136,1,2.65,N,0
2732,1,2.57,N,0
171,1,2.6,N,0
537,1,2.23,N,0
2880,1,2.55,N,0
4274,1,2.56,N,0
2005,1,2.58,N,0
2038,1,2.71,N,0
2725,1,2.42,N,0
2573,1,2.53,N,0
4932,1,2.43,N,0
192,1,2.7,N,0
2455,1,2.28,N,0
691,1,2.04,N,0
4772,1,2.31,N,0
37,1,2.81,N,0
4723,1,2.45,N,0
4642,1,2.74,N,0
2223,1,2.62,N,0
672,1,2.48,N,0
1907,1,2.57,N,0
3221,1,2.71,N,0
501,1,2.83,N,0
5059,1,2.76,N,0
1425,1,2.73,N,0
340,1,2.65,N,0
4920,1,2.29,N,0
897,1,2.7,N,0
550,1,2.28,N,0
2121,1,2.14,N,0
2200,1,2.2,N,0
1036,1,2.66,N,0
325,1,2.73,N,0
1624,1,2.64,N,0
4060,1,2.3,N,0
4936,1,2.12,N,0
621,1,2.86,N,0
4303,1,2.6,N,0
130,1,2.68,N,0
3298,1,2.23,N,0
4584,1,2.84,N,0
546,1,2.31,N,0
2522,1,2.07,N,0
3223,1,2.66,N,0
2618,1,2.94,N,0
4537,1,2.74,N,0
1675,1,2.05,N,0
143,1,2.15,N,0
2903,1,2.21,N,0
3462,1,2.02,N,0
3764,1,2.38,N,0
701,1,2.19,N,0
3877,1,2.28,N,0
5,1,2.26,N,0
4249,1,2.56,N,0
397,1,2.53,N,0
2293,1,2.48,N,0
575,1,2.33,N,0
1209,1,2.42,N,0
1902,1,2.82,N,0
973,1,2.82,N,0
257,1,2.41,N,0
3679,1,2.49,N,0
954,1,2.44,N,0
2587,1,2.24,N,0
2297,1,2.1,N,0
274,1,2.89,N,0
4324,1,2.91,N,0
1642,1,2.74,N,0
4621,1,2.63,N,0
1541,1,2.64,N,0
4050,1,2.13,N,0
2233,1,2.33,N,0
4437,1,2.48,N,0
4261,1,2.75,N,0
4009,1,2.41,N,0
4484,1,2.74,N,0
4053,1,2.63,N,0
3627,1,3,N,0
160,1,2.84,N,0
2407,1,2.21,N,0
2399,1,2.26,N,0
4896,1,2.62,N,0
58,1,2.72,N,0
5188,1,2.04,N,0
3779,1,2.07,N,0
831,1,2.22,N,0
1364,1,2.65,N,0
379,1,2.64,N,0
4735,1,2.9,N,0
5189,1,2.3,N,0
3202,1,2.05,N,0
3879,1,2.56,N,0
2256,1,2.02,N,0
2968,1,2.92,N,0
3582,1,2.77,N,0
1318,1,2.43,N,0
776,1,2.48,N,0
5154,1,2.82,N,0
4546,1,2.2,N,0
828,1,2.93,N,0
568,1,2.41,N,0
1989,1,2.78,N,0
2907,1,2.42,N,0
112,1,2.58,N,0
5087,1,2.39,N,0
3533,1,2.89,N,0
625,1,2.52,N,0
883,1,2.44,N,0
1133,1,2.59,N,0
3071,1,2.32,N,0
5014,1,2.93,N,0
287,1,2.48,N,0
4868,1,2.08,N,0
2443,1,2.32,N,0
1460,1,2.64,N,0
4783,1,2.36,N,0
3451,1,2.33,N,0
1594,1,2.85,N,0
3132,1,2.26,N,0
879,1,2.49,N,0
2922,1,2.67,N,0
74,1,2.02,N,0
2022,1,2.49,N,0
3133,1,2.27,N,0
5183,1,2.72,N,0
2589,1,2.61,N,0
2841,1,2.14,N,0
1511,1,2.29,N,0
3870,1,2.82,N,0
149,1,2.39,N,0
1305,1,2.14,N,0
175,1,2.03,N,0
4067,1,2.12,N,0
946,1,2.94,N,0
3656,1,2.82,N,0
94,1,2.3,N,0
3203,1,2.09,N,0
1265,1,2.57,N,0
3629,1,2.05,N,0
4870,1,2.79,N,0
2529,1,2.79,N,0
1962,1,2.55,N,0
1632,1,2.24,N,0
5067,1,2.72,N,0
536,1,2.36,N,0
2800,1,2.77,N,0
4659,1,2.92,N,0
1682,1,2.56,N,0
432,1,2.96,N,0
5140,1,2.87,N,0
1400,1,2.37,N,0
3177,1,2.55,N,0
1416,1,2.37,N,0
1247,1,2.6,N,0
1995,1,2.54,N,0
4581,1,2.19,N,0
3780,1,2.86,N,0
3973,1,2.98,N,0
4083,1,2.25,N,0
2820,1,2.61,N,0
3491,1,2.55,N,0
485,1,2.92,N,0
1646,1,2.59,N,0
4344,1,2.45,N,0
5072,1,2.41,N,0
2966,1,2.66,N,0
801,1,2.8,N,0
1718,1,2.42,N,0
2171,1,2.18,N,0
1385,1,2.85,N,0
4731,1,2.66,N,0
4259,1,2.35,N,0
1304,1,2.37,N,0
1317,1,2.82,N,0
1158,1,2.18,N,0
4100,1,2.53,N,0
2496,1,2.56,N,0
3554,1,2.39,N,0
173,1,2.6,N,0
3509,1,2.29,N,0
666,1,2.42,N,0
2780,1,2.18,N,0
2001,1,2.65,N,0
3155,1,2.91,N,0
3569,1,2.99,N,0
4159,1,2.8,N,0
940,1,2.53,N,0
2809,1,2.72,N,0
1967,1,2.65,N,0
4414,1,2.9,N,0
3615,1,2.84,N,0
4262,1,2.63,N,0
422,1,2.85,N,0
4844,1,2.27,N,0
4970,1,2.24,N,0
703,1,2.14,N,0
2376,1,2.64,N,0
2444,1,2.83,N,0
4824,1,2.35,N,0
791,1,2.02,N,0
1956,1,2.44,N,0
857,1,2.09,N,0
3380,1,2.14,N,0
756,1,2.93,N,0
3073,1,2.5,N,0
1448,1,2.59,N,0
2562,1,2.73,N,0
4809,1,2.84,N,0
1669,1,2.09,N,0
5234,1,2.89,N,0
4108,1,2.98,N,0
3244,1,2.36,N,0
3535,1,2.5,N,0
1809,1,2.72,N,0
944,1,2.58,N,0
2776,1,2.83,N,0
1570,1,2.12,N,0
3362,1,2.05,N,0
1558,1,2.19,N,0
745,1,2.09,N,0
1856,1,2.47,N,0
120,1,2.44,N,0
2403,1,2.38,N,0
5187,1,2.87,N,0
3943,1,2.76,N,0
5133,1,2.43,N,0
4138,1,2.04,N,0
1904,1,2.73,N,0
856,1,2.37,N,0
4366,1,2.45,N,0
113,1,2.92,N,0
1500,1,2.74,N,0
2484,1,2.61,N,0
413,1,2.58,N,0
3999,1,2.24,N,0
925,1,2.53,N,0
1964,1,2.32,N,0
1886,1,2.86,N,0
2778,1,2.59,N,0
1314,1,2.84,N,0
4025,1,2.9,N,0
2181,1,2.49,N,0
1905,1,2.17,N,0
4627,1,2.06,N,0
4619,1,2.38,N,0
4418,1,2.31,N,0
524,1,2.5,N,0
611,1,2.5,N,0
3924,1,2.81,N,0
1944,1,2.98,N,0
3935,1,2.56,N,0
1936,1,2.15,N,0
1395,1,2.12,N,0
947,1,2.28,N,0
4335,1,2.27,N,0
3280,1,2.06,N,0
2326,1,2.31,N,0
690,1,2.93,N,0
2761,1,2.7,N,0
3027,1,2.39,N,0
803,1,2.83,N,0
2304,1,2.6,N,0
3789,1,2.88,N,0
5023,1,2.41,N,0
2349,1,2.89,N,0
2456,1,2.46,N,0
3125,1,2.15,N,0
199,1,2.67,N,0
3521,1,2.99,N,0
3141,1,2.3,N,0
3714,1,2.78,N,0
4304,1,2.7,N,0
1563,1,2.71,N,0
4713,1,2.29,N,0
3988,1,2.9,N,0
2278,1,2.99,N,0
572,1,2.85,N,0
2364,1,2.65,N,0
1468,1,2.02,N,0
332,1,2.49,N,0
2294,1,2.69,N,0
3812,1,2.83,N,0
2531,1,2.86,N,0
746,1,2.4,N,0
1566,1,2.84,N,0
2176,1,2.55,N,0
2888,1,2.49,N,0
5161,1,2.16,N,0
771,1,2.78,N,0
318,1,2.38,N,0
3168,1,2.16,N,0
2291,1,2.94,N,0
1714,1,2.9,N,0
3683,1,2.82,N,0
739,1,2.93,N,0
15,1,2.63,N,0
4201,1,2.86,N,0
1176,1,2.8,N,0
4165,1,2.67,N,0
2118,1,2.21,N,0
1860,1,2.98,N,0
250,1,2.04,N,0
1423,1,2.71,N,0
3993,1,2.71,N,0
4613,1,2.95,N,0
5165,1,2.88,N,0
470,1,2.88,N,0
465,1,2.72,N,0
1523,1,2.26,N,0
3843,1,2.13,N,0
3372,1,2.11,N,0
60,1,2.58,N,0
4519,1,2.86,N,0
2792,1,2.56,N,0
2406,1,2.34,N,0
1628,1,2.94,N,0
4669,1,2.34,N,0
664,1,2.96,N,0
4185,1,2.74,N,0
1073,1,2.22,N,0
4283,1,2.92,N,0
4812,1,2.92,N,0
2706,1,2.79,N,0
128,1,2.5,N,0
4710,1,2.5,N,0
4227,1,2.03,N,0
211,1,2.03,N,0
5173,1,2.16,N,0
3762,1,2.82,N,0
495,1,2.48,N,0
2283,1,2.14,N,0
838,1,2.75,N,0
2585,1,2.67,N,0
3135,1,2.9,N,0
2728,1,2.8,N,0
3398,1,3,N,0
3425,1,2.67,N,0
4330,1,2.84,N,0
1897,1,2.07,N,0
4638,1,2.72,N,0
3018,1,2.46,N,0
1983,1,2.99,N,0
3901,1,2.52,N,0
597,1,2.17,N,0
4440,1,2.32,N,0
964,1,2.93,N,0
747,1,2.32,N,0
1512,1,2.57,N,0
2402,1,2.01,N,0
4532,1,2.47,N,0
1354,1,2.14,N,0
4536,1,2.75,N,0
4610,1,2.16,N,0
4603,1,2.13,N,0
3019,1,2.26,N,0
1929,1,2.68,N,0
3384,1,2.27,N,0
2318,1,2.79,N,0
2523,1,2.22,N,0
1544,1,2.06,N,0
4839,1,2.94,N,0
3707,1,2.82,N,0
722,1,2.08,N,0
426,1,2.63,N,0
2838,1,2.03,N,0
3407,1,2.7,N,0
2803,1,2.5,N,0
2426,1,2.07,N,0
3669,1,2.69,N,0
191,1,2.7,N,0
3980,1,2.07,N,0
4016,1,2.8,N,0
3102,1,2.36,N,0
1366,1,2.83,N,0
552,1,2.5,N,0
2866,1,2.41,N,0
2379,1,2.52,N,0
2664,1,2.05,N,0
829,1,2.59,N,0
534,1,2.18,N,0
3523,1,2.27,N,0
5079,1,2.18,N,0
190,1,2.85,N,0
4755,1,2.65,N,0
3481,1,2.57,N,0
3859,1,2.27,N,0
3123,1,2.09,N,0
1456,1,2.03,N,0
2635,1,2.06,N,0
4847,1,2.73,N,0
760,1,2.48,N,0
2926,1,2.25,N,0
4898,1,2.51,N,0
2395,1,2.19,N,0
3503,1,2.38,N,0
161,1,2.91,N,0
1326,1,2.36,N,0
1053,1,2.35,N,0
1798,1,2.15,N,0
450,1,2.3,N,0
4052,1,2.49,N,0
3005,1,2.34,N,0
917,1,2.54,N,0
2829,1,2.33,N,0
3893,1,2.28,N,0
921,1,2.08,N,0
2475,1,2.75,N,0
5193,1,2.67,N,0
1834,1,2.86,N,0
4489,1,2.91,N,0
145,1,2.45,N,0
1413,1,2.44,N,0
4353,1,2.57,N,0
3337,1,2.01,N,0
1960,1,2.12,N,0
1390,1,2.55,N,0
1948,1,2.98,N,0
3505,1,2.99,N,0
5010,1,2.45,N,0
2476,1,3,N,0
129,1,2.37,N,0
3316,1,2.84,N,0
1223,1,2.39,N,0
4777,1,2.97,N,0
3482,1,2.75,N,0
3649,1,2.19,N,0
4461,1,2.15,N,0
2245,1,2.04,N,0
3473,1,2.31,N,0
73,1,2.88,N,0
4040,1,2.15,N,0
5225,1,2.12,N,0
908,1,2.91,N,0
2736,1,2.39,N,0
4606,1,2.38,N,0
1188,1,2.84,N,0
34,1,2,N,0
4644,1,2.08,N,0
1224,1,2.34,N,0
1939,1,2.93,N,0
91,1,2.85,N,0
4233,1,2.55,N,0
4578,1,2.3,N,0
2621,1,2.19,N,0
1186,1,2.48,N,0
3068,1,2.05,N,0
294,1,2.16,N,0
2374,1,2,N,0
4111,1,2.3,N,0
2166,1,2.42,N,0
4263,1,2.69,N,0
2271,1,2.38,N,0
5047,1,2.49,N,0
555,1,2.79,N,0
3548,1,2.97,N,0
603,1,2.7,N,0
4774,1,2.58,N,0
2314,1,2.4,N,0
2954,1,2.71,N,0
5242,1,3,N,0
1829,1,2.15,N,0
3477,1,2.11,N,0
4953,1,2.72,N,0
3190,1,2.08,N,0
904,1,2.6,N,0
654,1,2.65,N,0
2158,1,2.38,N,0
5126,1,2.61,N,0
1328,1,2.65,N,0
3744,1,2.14,N,0
2574,1,2.8,N,0
2031,1,2.47,N,0
2025,1,2.93,N,0
569,1,2.51,N,0
3007,1,2.71,N,0
1278,1,2.95,N,0
3806,1,2.35,N,0
3598,1,2.54,N,0
4247,1,2.95,N,0
1257,1,2.03,N,0
2083,1,2.6,N,0
2127,1,2.87,N,0
156,1,2.41,N,0
4852,1,2.17,N,0
1890,1,2.88,N,0
2009,1,2.18,N,0
4911,1,2.54,N,0
167,1,2.39,N,0
263,1,2.07,N,0
3860,1,2.83,N,0
631,1,2.49,N,0
2222,1,2.93,N,0
5088,1,2.5,N,0
3772,1,2.1,N,0
4788,1,2.89,N,0
4991,1,2.79,N,0
219,1,2.74,N,0
1862,1,2.28,N,0
2511,1,2.63,N,0
3283,1,2.9,N,0
3937,1,2.29,N,0
2362,1,2.58,N,0
2613,1,2.22,N,0
3564,1,2.87,N,0
372,1,2.32,N,0
4944,1,2.07,N,0
2316,1,2.62,N,0
520,1,2.66,N,0
451,1,2.59,N,0
4477,1,2.83,N,0
4215,1,2.49,N,0
624,1,2.06,N,0
4090,1,2.42,N,0
3023,1,2.39,N,0
1348,1,2.51,N,0
5311,1,2.6,N,0
1150,1,2.06,N,0
4392,1,2.28,N,0
4432,1,2.19,N,0
1837,1,2.78,N,0
5128,1,2.72,N,0
3369,1,2.77,N,0
2310,1,2.38,N,0
3960,1,2.37,N,0
668,1,2.02,N,0
4658,1,2.25,N,0
1140,1,2.55,N,0
3197,1,2.44,N,0
290,1,2.66,N,0
259,1,2.64,N,0
5156,1,2.3,N,0
994,1,2.02,N,0
5020,1,2.8,N,0
928,1,2.62,N,0
1255,1,2.94,N,0
1638,1,2.21,N,0
4293,1,2.28,N,0
2798,1,2.81,N,0
2074,1,2.18,N,0
4267,1,2.22,N,0
2190,1,2.89,N,0
3419,1,2.51,N,0
2897,1,2.36,N,0
1812,1,2.31,N,0
1029,1,2.58,N,0
4152,1,2.78,N,0
4667,1,2.22,N,0
24,1,2.89,N,0
3105,1,2.61,N,0
4127,1,2.12,N,0
5040,1,2,N,0
3754,1,2.88,N,0
1424,1,2.39,N,0
3974,1,2.62,N,0
1463,1,2.19,N,0
1993,1,2.19,N,0
2468,1,2.16,N,0
551,1,2.71,N,0
3367,1,2.56,N,0
4769,1,2.04,N,0
3258,1,2.16,N,0
265,1,2.37,N,0
2111,1,2.46,N,0
981,1,2.95,N,0
458,1,2.72,N,0
2730,1,2.51,N,0
1127,1,2.43,N,0
1076,1,2.73,N,0
1917,1,2.23,N,0
3696,1,2.48,N,0
574,1,2.68,N,0
5247,1,2.24,N,0
1710,1,2.69,N,0
2806,1,2.18,N,0
3517,1,2.79,N,0
286,1,2.06,N,0
4700,1,2.32,N,0
1212,1,2.97,N,0
2586,1,2.87,N,0
147,1,2.86,N,0
1824,1,2.76,N,0
231,1,2.88,N,0
5006,1,2.55,N,0
4156,1,3,N,0
2154,1,2.45,N,0
3353,1,2.03,N,0
3986,1,2.8,N,0
2612,1,2.67,N,0
3219,1,2.97,N,0
1736,1,2.93,N,0
1261,1,2.8,N,0
4448,1,2.2,N,0
2499,1,2.12,N,0
2148,1,2.09,N,0
2298,1,2.95,N,0
1853,1,2.97,N,0
4888,1,2.73,N,0
1990,1,2.87,N,0
2896,1,2.52,N,0
168,1,2.74,N,0
2081,1,2.49,N,0
5032,1,2.66,N,0
2377,1,2.4,N,0
4074,1,2.4,N,0
3565,1,2.11,N,0
3810,1,2.96,N,0
4200,1,2.11,N,0
3067,1,2.81,N,0
4116,1,2.82,N,0
709,1,2.08,N,0
3127,1,2.9,N,0
2773,1,2.86,N,0
3613,1,2.19,N,0
4799,1,2.9,N,0
4640,1,2.2,N,0
1403,1,2.1,N,0
2002,1,2.83,N,0
1822,1,2.37,N,0
4376,1,2.76,N,0
738,1,2.31,N,0
4919,1,2.65,N,0
3024,1,2.34,N,0
492,1,2.12,N,0
1979,1,2.19,N,0
4604,1,2.81,N,0
1067,1,2.41,N,0
2183,1,2.2,N,0
1826,1,2.09,N,0
5107,1,2.52,N,0
1842,1,2.36,N,0
1794,1,2.35,N,0
3923,1,2.63,N,0
1879,1,2.63,N,0
5130,1,2.65,N,0
2980,1,2.47,N,0
2530,1,2.17,N,0
591,1,2.9,N,0
